trade_id,symbol,price,volume,pct_change,circuit_alert,timestamp
5181,INFY,1088.01,877,-40.22,TRIGGERED,2026-09-20 12:57:56
5182,BHARTIARTL,1453.79,1213,-2.43,NORMAL,2026-09-20 12:57:56
5183,BHARTIARTL,1449.76,991,-2.7,NORMAL,2026-09-20 12:57:57
5184,SBIN,708.46,1426,-13.6,TRIGGERED,2026-09-20 12:57:57
5185,ITC,711.65,632,45.23,TRIGGERED,2026-09-20 12:57:58
5186,INFY,1090.64,406,-40.07,TRIGGERED,2026-09-20 12:57:58
5187,ITC,711.5,776,45.2,TRIGGERED,2026-09-20 12:57:58
5188,BHARTIARTL,1455.45,1131,-2.32,NORMAL,2026-09-20 12:57:59
5189,ITC,710.57,1572,45.01,TRIGGERED,2026-09-20 12:57:59
5190,RELIANCE,3029.99,123,1.68,NORMAL,2026-09-20 12:58:00
5191,LT,3666.17,530,1.28,NORMAL,2026-09-20 12:58:00
5192,LT,3679.22,649,1.64,NORMAL,2026-09-20 12:58:00
5193,SBIN,710.23,710,-13.39,TRIGGERED,2026-09-20 12:58:01
5194,TCS,4176.75,601,1.38,NORMAL,2026-09-20 12:58:01
5195,ITC,710.34,1746,44.97,TRIGGERED,2026-09-20 12:58:02
5196,RELIANCE,3039.32,1538,1.99,NORMAL,2026-09-20 12:58:02
5197,INFY,1093.51,1025,-39.92,TRIGGERED,2026-09-20 12:58:03
5198,RELIANCE,3033.09,604,1.78,NORMAL,2026-09-20 12:58:03
5199,BHARTIARTL,1460.85,535,-1.96,NORMAL,2026-09-20 12:58:03
5200,ITC,711.62,1254,45.23,TRIGGERED,2026-09-20 12:58:04
5201,SBIN,707.68,159,-13.7,TRIGGERED,2026-09-20 12:58:04
5202,TCS,4161.96,76,1.02,NORMAL,2026-09-20 12:58:05
5203,ICICIBANK,1774.9,1418,46.69,TRIGGERED,2026-09-20 12:58:05
5204,LT,3668.28,1120,1.33,NORMAL,2026-09-20 12:58:05
5205,RELIANCE,3040.99,1280,2.05,NORMAL,2026-09-20 12:58:06
5206,ITC,714.47,738,45.81,TRIGGERED,2026-09-20 12:58:06
5207,TATAMOTORS,659.51,434,-32.7,TRIGGERED,2026-09-20 12:58:07
5208,RELIANCE,3041.16,1421,2.05,NORMAL,2026-09-20 12:58:07
5209,ITC,713.88,240,45.69,TRIGGERED,2026-09-20 12:58:07
5210,SBIN,705.87,1078,-13.92,TRIGGERED,2026-09-20 12:58:08
5211,ITC,711.76,44,45.26,TRIGGERED,2026-09-20 12:58:08
5212,ITC,711.45,543,45.19,TRIGGERED,2026-09-20 12:58:09
5213,TCS,4166.42,938,1.13,NORMAL,2026-09-20 12:58:09
5214,SBIN,704.94,674,-14.03,TRIGGERED,2026-09-20 12:58:09
5215,SBIN,705.83,892,-13.92,TRIGGERED,2026-09-20 12:58:10
5216,SBIN,707.5,244,-13.72,TRIGGERED,2026-09-20 12:58:10
5217,HDFCBANK,893.41,1771,-45.85,TRIGGERED,2026-09-20 12:58:11
5218,RELIANCE,3049.64,1273,2.34,NORMAL,2026-09-20 12:58:11
5219,ICICIBANK,1769.19,1558,46.21,TRIGGERED,2026-09-20 12:58:11
5220,RELIANCE,3057.07,416,2.59,NORMAL,2026-09-20 12:58:12
5221,INFY,1090.81,1778,-40.07,TRIGGERED,2026-09-20 12:58:12
5222,LT,3660.42,1535,1.12,NORMAL,2026-09-20 12:58:13
5223,TCS,4173.89,1104,1.31,NORMAL,2026-09-20 12:58:13
5224,INFY,1088.6,872,-40.19,TRIGGERED,2026-09-20 12:58:13
5225,INFY,1091.97,816,-40.0,TRIGGERED,2026-09-20 12:58:14
5226,HDFCBANK,890.64,1022,-46.02,TRIGGERED,2026-09-20 12:58:14
5227,SBIN,705.62,1791,-13.95,TRIGGERED,2026-09-20 12:58:15
5228,BHARTIARTL,1459.73,536,-2.03,NORMAL,2026-09-20 12:58:15
5229,LT,3669.32,1681,1.36,NORMAL,2026-09-20 12:58:15
5230,HDFCBANK,889.36,700,-46.1,TRIGGERED,2026-09-20 12:58:16
5231,BHARTIARTL,1459.72,843,-2.03,NORMAL,2026-09-20 12:58:16
5232,TCS,4166.07,205,1.12,NORMAL,2026-09-20 12:58:17
5233,TCS,4159.71,865,0.96,NORMAL,2026-09-20 12:58:17
5234,HDFCBANK,888.18,1554,-46.17,TRIGGERED,2026-09-20 12:58:17
5235,ITC,714.08,391,45.73,TRIGGERED,2026-09-20 12:58:18
5236,ICICIBANK,1769.65,795,46.25,TRIGGERED,2026-09-20 12:58:18
5237,SBIN,666.81,825,-18.68,TRIGGERED,2026-09-20 12:58:19
5238,ITC,674.81,216,37.72,TRIGGERED,2026-09-20 12:58:19
5239,SBIN,703.48,1731,-14.21,TRIGGERED,2026-09-20 12:58:19
5240,RELIANCE,3055.03,1520,2.52,NORMAL,2026-09-20 12:58:20
5241,SBIN,702.12,754,-14.38,TRIGGERED,2026-09-20 12:58:20
5242,RELIANCE,3042.91,1655,2.11,NORMAL,2026-09-20 12:58:21
5243,TCS,4146.97,1934,0.65,NORMAL,2026-09-20 12:58:21
5244,HDFCBANK,887.56,1913,-46.21,TRIGGERED,2026-09-20 12:58:21
5245,TCS,4139.06,1412,0.46,NORMAL,2026-09-20 12:58:22
5246,HDFCBANK,888.24,765,-46.17,TRIGGERED,2026-09-20 12:58:22
5247,ITC,674.03,1390,37.56,TRIGGERED,2026-09-20 12:58:23
5248,TATAMOTORS,660.47,237,-32.61,TRIGGERED,2026-09-20 12:58:23
5249,ICICIBANK,1772.97,350,46.53,TRIGGERED,2026-09-20 12:58:23
5250,BHARTIARTL,1458.12,75,-2.14,NORMAL,2026-09-20 12:58:24
5251,SBIN,704.66,942,-14.07,TRIGGERED,2026-09-20 12:58:24
5252,ICICIBANK,1777.11,1108,46.87,TRIGGERED,2026-09-20 12:58:25
5253,SBIN,706.69,640,-13.82,TRIGGERED,2026-09-20 12:58:25
5254,TCS,4135.99,1069,0.39,NORMAL,2026-09-20 12:58:25
5255,ITC,676.47,631,38.06,TRIGGERED,2026-09-20 12:58:26
5256,ITC,677.18,93,38.2,TRIGGERED,2026-09-20 12:58:26
5257,SBIN,709.03,700,-13.53,TRIGGERED,2026-09-20 12:58:27
5258,ITC,678.08,212,38.38,TRIGGERED,2026-09-20 12:58:27
5259,ICICIBANK,1782.41,862,47.31,TRIGGERED,2026-09-20 12:58:27
5260,ICICIBANK,1775.97,1807,46.77,TRIGGERED,2026-09-20 12:58:28
5261,TATAMOTORS,660.45,418,-32.61,TRIGGERED,2026-09-20 12:58:28
5262,TATAMOTORS,661.82,1648,-32.47,TRIGGERED,2026-09-20 12:58:29
5263,TCS,4123.06,1047,0.07,NORMAL,2026-09-20 12:58:29
5264,ITC,678.53,212,38.48,TRIGGERED,2026-09-20 12:58:29
5265,BHARTIARTL,1460.25,139,-2.0,NORMAL,2026-09-20 12:58:30
5266,RELIANCE,3210.27,1344,7.73,TRIGGERED,2026-09-20 12:58:30
5267,HDFCBANK,888.0,1303,-46.18,TRIGGERED,2026-09-20 12:58:31
5268,TCS,4136.39,861,0.4,NORMAL,2026-09-20 12:58:31
5269,SBIN,707.77,1226,-13.69,TRIGGERED,2026-09-20 12:58:31
5270,BHARTIARTL,1463.43,120,-1.78,NORMAL,2026-09-20 12:58:32
5271,ITC,678.33,1916,38.43,TRIGGERED,2026-09-20 12:58:32
5272,BHARTIARTL,1460.31,257,-1.99,NORMAL,2026-09-20 12:58:33
5273,TCS,4135.71,1746,0.38,NORMAL,2026-09-20 12:58:33
5274,HDFCBANK,890.69,403,-46.02,TRIGGERED,2026-09-20 12:58:33
5275,HDFCBANK,887.56,1757,-46.21,TRIGGERED,2026-09-20 12:58:34
5276,LT,3672.87,259,1.46,NORMAL,2026-09-20 12:58:34
5277,LT,3665.16,808,1.25,NORMAL,2026-09-20 12:58:35
5278,INFY,1093.02,639,-39.94,TRIGGERED,2026-09-20 12:58:35
5279,SBIN,709.97,428,-13.42,TRIGGERED,2026-09-20 12:58:35
5280,BHARTIARTL,1455.96,751,-2.28,NORMAL,2026-09-20 12:58:36
5281,INFY,1090.25,109,-40.1,TRIGGERED,2026-09-20 12:58:36
5282,TATAMOTORS,660.72,586,-32.58,TRIGGERED,2026-09-20 12:58:37
5283,ICICIBANK,1772.51,925,46.49,TRIGGERED,2026-09-20 12:58:37
5284,TATAMOTORS,658.53,49,-32.8,TRIGGERED,2026-09-20 12:58:37
5285,ICICIBANK,1770.51,1570,46.32,TRIGGERED,2026-09-20 12:58:38
5286,TCS,4135.0,1926,0.36,NORMAL,2026-09-20 12:58:38
5287,INFY,1087.65,1186,-40.24,TRIGGERED,2026-09-20 12:58:39
5288,HDFCBANK,888.8,535,-46.13,TRIGGERED,2026-09-20 12:58:39
5289,INFY,1147.47,616,-36.95,TRIGGERED,2026-09-20 12:58:39
5290,INFY,1150.33,1326,-36.8,TRIGGERED,2026-09-20 12:58:40
5291,RELIANCE,3198.52,50,7.33,TRIGGERED,2026-09-20 12:58:40
5292,LT,3653.76,1414,0.93,NORMAL,2026-09-20 12:58:41
5293,HDFCBANK,892.26,558,-45.92,TRIGGERED,2026-09-20 12:58:41
5294,HDFCBANK,889.15,1300,-46.11,TRIGGERED,2026-09-20 12:58:41
5295,TCS,4362.43,1446,5.88,TRIGGERED,2026-09-20 12:58:42
5296,RELIANCE,3186.68,523,6.94,TRIGGERED,2026-09-20 12:58:42
5297,ITC,677.42,1319,38.25,TRIGGERED,2026-09-20 12:58:43
5298,ITC,678.92,1023,38.56,TRIGGERED,2026-09-20 12:58:43
5299,HDFCBANK,888.95,1623,-46.12,TRIGGERED,2026-09-20 12:58:43
5300,TCS,4360.24,868,5.83,TRIGGERED,2026-09-20 12:58:44
5301,BHARTIARTL,1457.76,1626,-2.16,NORMAL,2026-09-20 12:58:44
5302,HDFCBANK,887.61,812,-46.21,TRIGGERED,2026-09-20 12:58:45
5303,TATAMOTORS,656.72,1848,-32.99,TRIGGERED,2026-09-20 12:58:45
5304,ICICIBANK,1772.0,1423,46.45,TRIGGERED,2026-09-20 12:58:45
5305,TATAMOTORS,655.41,1827,-33.12,TRIGGERED,2026-09-20 12:58:46
5306,HDFCBANK,885.42,841,-46.34,TRIGGERED,2026-09-20 12:58:46
5307,TATAMOTORS,653.32,879,-33.33,TRIGGERED,2026-09-20 12:58:47
5308,TCS,4371.05,1288,6.09,TRIGGERED,2026-09-20 12:58:47
5309,LT,3667.14,379,1.3,NORMAL,2026-09-20 12:58:47
5310,SBIN,710.66,1972,-13.33,TRIGGERED,2026-09-20 12:58:48
5311,ICICIBANK,1765.92,907,45.94,TRIGGERED,2026-09-20 12:58:48
5312,TCS,4356.77,725,5.75,TRIGGERED,2026-09-20 12:58:49
5313,ITC,680.01,623,38.78,TRIGGERED,2026-09-20 12:58:49
5314,SBIN,710.55,1953,-13.35,TRIGGERED,2026-09-20 12:58:49
5315,RELIANCE,3187.67,1540,6.97,TRIGGERED,2026-09-20 12:58:50
5316,HDFCBANK,882.04,1598,-46.54,TRIGGERED,2026-09-20 12:58:50
5317,ICICIBANK,1770.07,323,46.29,TRIGGERED,2026-09-20 12:58:51
5318,INFY,1147.04,1693,-36.98,TRIGGERED,2026-09-20 12:58:51
5319,SBIN,710.3,191,-13.38,TRIGGERED,2026-09-20 12:58:51
5320,HDFCBANK,882.17,121,-46.54,TRIGGERED,2026-09-20 12:58:52
5321,RELIANCE,3195.61,236,7.24,TRIGGERED,2026-09-20 12:58:52
5322,ITC,681.16,1248,39.01,TRIGGERED,2026-09-20 12:58:53
5323,TATAMOTORS,689.25,323,-29.67,TRIGGERED,2026-09-20 12:58:53
5324,INFY,1143.65,1460,-37.16,TRIGGERED,2026-09-20 12:58:53
5325,HDFCBANK,881.97,1283,-46.55,TRIGGERED,2026-09-20 12:58:54
5326,RELIANCE,3189.37,1405,7.03,TRIGGERED,2026-09-20 12:58:54
5327,HDFCBANK,879.16,608,-46.72,TRIGGERED,2026-09-20 12:58:55
5328,HDFCBANK,881.49,1608,-46.58,TRIGGERED,2026-09-20 12:58:55
5329,SBIN,708.07,261,-13.65,TRIGGERED,2026-09-20 12:58:55
5330,TCS,4361.68,1807,5.87,TRIGGERED,2026-09-20 12:58:57
5331,ICICIBANK,1771.1,548,46.37,TRIGGERED,2026-09-20 12:58:58
5332,SBIN,710.83,996,-13.31,TRIGGERED,2026-09-20 12:58:58
5333,ICICIBANK,1772.04,918,46.45,TRIGGERED,2026-09-20 12:58:59
5334,ITC,681.39,1097,39.06,TRIGGERED,2026-09-20 12:59:00
5335,BHARTIARTL,1452.09,1102,-2.54,NORMAL,2026-09-20 12:59:00
5336,INFY,1147.1,1793,-36.97,TRIGGERED,2026-09-20 12:59:01
5337,RELIANCE,3177.89,286,6.64,TRIGGERED,2026-09-20 12:59:02
5338,RELIANCE,3186.64,1661,6.93,TRIGGERED,2026-09-20 12:59:02
5339,BHARTIARTL,1454.51,1801,-2.38,NORMAL,2026-09-20 12:59:03
5340,INFY,1150.47,1401,-36.79,TRIGGERED,2026-09-20 12:59:03
5341,BHARTIARTL,1455.39,601,-2.32,NORMAL,2026-09-20 12:59:05
5342,TCS,4359.02,1190,5.8,TRIGGERED,2026-09-20 12:59:05
5343,ICICIBANK,1769.61,1648,46.25,TRIGGERED,2026-09-20 12:59:05
5344,HDFCBANK,833.01,332,-49.51,TRIGGERED,2026-09-20 12:59:06
5345,HDFCBANK,830.5,1652,-49.67,TRIGGERED,2026-09-20 12:59:06
5346,ITC,681.19,385,39.02,TRIGGERED,2026-09-20 12:59:07
5347,ITC,681.17,1791,39.01,TRIGGERED,2026-09-20 12:59:08
5348,ITC,683.11,351,39.41,TRIGGERED,2026-09-20 12:59:08
5349,TCS,4353.92,78,5.68,TRIGGERED,2026-09-20 12:59:08
5350,SBIN,710.03,726,-13.41,TRIGGERED,2026-09-20 12:59:09
5351,TCS,4344.82,1728,5.46,TRIGGERED,2026-09-20 12:59:09
5352,TCS,4360.08,201,5.83,TRIGGERED,2026-09-20 12:59:10
5353,SBIN,709.19,769,-13.51,TRIGGERED,2026-09-20 12:59:10
5354,TCS,4344.83,1114,5.46,TRIGGERED,2026-09-20 12:59:10
5355,RELIANCE,3180.48,597,6.73,TRIGGERED,2026-09-20 12:59:11
5356,INFY,1152.25,781,-36.69,TRIGGERED,2026-09-20 12:59:11
5357,TATAMOTORS,690.26,1879,-29.57,TRIGGERED,2026-09-20 12:59:12
5358,HDFCBANK,829.99,338,-49.7,TRIGGERED,2026-09-20 12:59:12
5359,TATAMOTORS,688.91,1836,-29.7,TRIGGERED,2026-09-20 12:59:13
5360,LT,3662.87,317,1.18,NORMAL,2026-09-20 12:59:13
5361,ICICIBANK,1672.28,1432,38.2,TRIGGERED,2026-09-20 12:59:13
5362,INFY,1150.95,373,-36.76,TRIGGERED,2026-09-20 12:59:14
5363,INFY,1151.06,1646,-36.75,TRIGGERED,2026-09-20 12:59:14
5364,SBIN,710.8,639,-13.32,TRIGGERED,2026-09-20 12:59:15
5365,RELIANCE,3187.52,821,6.96,TRIGGERED,2026-09-20 12:59:15
5366,TATAMOTORS,690.01,1266,-29.59,TRIGGERED,2026-09-20 12:59:15
5367,TCS,4333.61,1199,5.18,TRIGGERED,2026-09-20 12:59:16
5368,TATAMOTORS,687.96,1408,-29.8,TRIGGERED,2026-09-20 12:59:17
5369,TATAMOTORS,686.82,934,-29.92,TRIGGERED,2026-09-20 12:59:17
5370,TATAMOTORS,689.34,1007,-29.66,TRIGGERED,2026-09-20 12:59:18
5371,TATAMOTORS,688.58,1428,-29.74,TRIGGERED,2026-09-20 12:59:18
5372,HDFCBANK,831.17,1020,-49.63,TRIGGERED,2026-09-20 12:59:19
5373,ICICIBANK,1677.15,1032,38.61,TRIGGERED,2026-09-20 12:59:19
5374,TCS,4342.4,613,5.4,TRIGGERED,2026-09-20 12:59:19
5375,ITC,683.34,554,39.46,TRIGGERED,2026-09-20 12:59:20
5376,SBIN,709.84,206,-13.43,TRIGGERED,2026-09-20 12:59:20
5377,RELIANCE,3181.52,1378,6.76,TRIGGERED,2026-09-20 12:59:21
5378,HDFCBANK,833.68,1142,-49.47,TRIGGERED,2026-09-20 12:59:21
5379,SBIN,709.9,1408,-13.43,TRIGGERED,2026-09-20 12:59:21
5380,RELIANCE,3178.98,175,6.68,TRIGGERED,2026-09-20 12:59:22
5381,HDFCBANK,836.9,1126,-49.28,TRIGGERED,2026-09-20 12:59:22
5382,TCS,4349.21,587,5.56,TRIGGERED,2026-09-20 12:59:23
5383,ICICIBANK,1670.89,300,38.09,TRIGGERED,2026-09-20 12:59:23
5384,TCS,4365.0,947,5.95,TRIGGERED,2026-09-20 12:59:23
5385,ICICIBANK,1674.75,521,38.41,TRIGGERED,2026-09-20 12:59:24
5386,RELIANCE,3176.82,323,6.6,TRIGGERED,2026-09-20 12:59:24
5387,TATAMOTORS,687.16,1752,-29.88,TRIGGERED,2026-09-20 12:59:25
5388,ICICIBANK,1679.64,1471,38.81,TRIGGERED,2026-09-20 12:59:25
5389,ITC,685.86,1132,39.97,TRIGGERED,2026-09-20 12:59:25
5390,TATAMOTORS,685.14,368,-30.09,TRIGGERED,2026-09-20 12:59:26
5391,INFY,1149.69,1396,-36.83,TRIGGERED,2026-09-20 12:59:26
5392,BHARTIARTL,1456.0,1148,-2.28,NORMAL,2026-09-20 12:59:27
5393,INFY,1148.19,457,-36.91,TRIGGERED,2026-09-20 12:59:27
5394,TCS,4362.77,1735,5.89,TRIGGERED,2026-09-20 12:59:27
5395,TATAMOTORS,684.35,964,-30.17,TRIGGERED,2026-09-20 12:59:28
5396,HDFCBANK,790.87,1916,-52.07,TRIGGERED,2026-09-20 12:59:28
5397,LT,3659.42,1937,1.09,NORMAL,2026-09-20 12:59:29
5398,TATAMOTORS,686.97,82,-29.9,TRIGGERED,2026-09-20 12:59:29
5399,RELIANCE,3165.63,1611,6.23,TRIGGERED,2026-09-20 12:59:29
5400,HDFCBANK,793.85,542,-51.89,TRIGGERED,2026-09-20 12:59:30
5401,TCS,4360.55,461,5.84,TRIGGERED,2026-09-20 12:59:30
5402,ICICIBANK,1682.66,100,39.06,TRIGGERED,2026-09-20 12:59:31
5403,LT,3647.15,682,0.75,NORMAL,2026-09-20 12:59:31
5404,INFY,1147.87,1211,-36.93,TRIGGERED,2026-09-20 12:59:31
5405,ITC,687.06,1868,40.22,TRIGGERED,2026-09-20 12:59:32
5406,SBIN,707.75,355,-13.69,TRIGGERED,2026-09-20 12:59:32
5407,HDFCBANK,795.83,156,-51.77,TRIGGERED,2026-09-20 12:59:33
5408,INFY,1148.56,1279,-36.89,TRIGGERED,2026-09-20 12:59:33
5409,SBIN,707.45,1655,-13.73,TRIGGERED,2026-09-20 12:59:33
5410,ICICIBANK,1775.21,1602,46.71,TRIGGERED,2026-09-20 12:59:34
5411,BHARTIARTL,1457.91,1890,-2.15,NORMAL,2026-09-20 12:59:34
5412,INFY,1149.09,1382,-36.86,TRIGGERED,2026-09-20 12:59:35
5413,BHARTIARTL,1453.0,1271,-2.48,NORMAL,2026-09-20 12:59:35
5414,HDFCBANK,839.6,979,-49.12,TRIGGERED,2026-09-20 12:59:35
5415,SBIN,707.59,624,-13.71,TRIGGERED,2026-09-20 12:59:36
5416,INFY,1149.99,1409,-36.81,TRIGGERED,2026-09-20 12:59:36
5417,HDFCBANK,842.84,1341,-48.92,TRIGGERED,2026-09-20 12:59:37
5418,SBIN,706.56,815,-13.83,TRIGGERED,2026-09-20 12:59:37
5419,SBIN,708.17,960,-13.64,TRIGGERED,2026-09-20 12:59:37
5420,SBIN,705.62,1827,-13.95,TRIGGERED,2026-09-20 12:59:38
5421,TATAMOTORS,685.13,974,-30.09,TRIGGERED,2026-09-20 12:59:38
5422,RELIANCE,3171.47,1732,6.43,TRIGGERED,2026-09-20 12:59:39
5423,TCS,4355.91,694,5.73,TRIGGERED,2026-09-20 12:59:39
5424,INFY,1086.74,1506,-40.29,TRIGGERED,2026-09-20 12:59:39
5425,RELIANCE,3180.5,1004,6.73,TRIGGERED,2026-09-20 12:59:40
5426,RELIANCE,3185.86,1792,6.91,TRIGGERED,2026-09-20 12:59:40
5427,INFY,1087.73,1512,-40.23,TRIGGERED,2026-09-20 12:59:41
5428,TATAMOTORS,686.18,1384,-29.98,TRIGGERED,2026-09-20 12:59:41
5429,LT,3659.78,95,1.1,NORMAL,2026-09-20 12:59:41
5430,TCS,4353.72,680,5.67,TRIGGERED,2026-09-20 12:59:42
5431,TCS,4351.8,782,5.63,TRIGGERED,2026-09-20 12:59:42
5432,ICICIBANK,1772.38,1488,46.48,TRIGGERED,2026-09-20 12:59:43
5433,LT,3657.38,655,1.03,NORMAL,2026-09-20 12:59:43
5434,SBIN,704.01,691,-14.15,TRIGGERED,2026-09-20 12:59:43
5435,BHARTIARTL,1449.97,210,-2.69,NORMAL,2026-09-20 12:59:44
5436,TCS,4336.04,1979,5.24,TRIGGERED,2026-09-20 12:59:44
5437,TATAMOTORS,686.14,636,-29.99,TRIGGERED,2026-09-20 12:59:45
5438,LT,3666.39,1612,1.28,NORMAL,2026-09-20 12:59:45
5439,TATAMOTORS,685.94,687,-30.01,TRIGGERED,2026-09-20 12:59:45
5440,HDFCBANK,843.62,309,-48.87,TRIGGERED,2026-09-20 12:59:46
5441,TCS,4341.61,1122,5.38,TRIGGERED,2026-09-20 12:59:46
5442,ICICIBANK,1776.02,838,46.78,TRIGGERED,2026-09-20 12:59:47
5443,BHARTIARTL,1446.3,1542,-2.93,NORMAL,2026-09-20 12:59:47
5444,HDFCBANK,843.26,924,-48.89,TRIGGERED,2026-09-20 12:59:47
5445,INFY,1147.56,1596,-36.95,TRIGGERED,2026-09-20 12:59:48
5446,INFY,1147.75,1691,-36.94,TRIGGERED,2026-09-20 12:59:48
5447,ITC,685.15,1630,39.83,TRIGGERED,2026-09-20 12:59:49
5448,LT,3679.4,228,1.64,NORMAL,2026-09-20 12:59:49
5449,ITC,683.31,1055,39.45,TRIGGERED,2026-09-20 12:59:49
5450,ITC,720.89,443,47.12,TRIGGERED,2026-09-20 12:59:50
5451,TATAMOTORS,688.25,1708,-29.77,TRIGGERED,2026-09-20 12:59:50
5452,HDFCBANK,840.85,1838,-49.04,TRIGGERED,2026-09-20 12:59:51
5453,LT,3670.02,35,1.38,NORMAL,2026-09-20 12:59:51
5454,ICICIBANK,1777.36,1582,46.89,TRIGGERED,2026-09-20 12:59:51
5455,BHARTIARTL,1441.44,1685,-3.26,NORMAL,2026-09-20 12:59:52
5456,ICICIBANK,1771.52,55,46.41,TRIGGERED,2026-09-20 12:59:52
5457,LT,3657.59,865,1.04,NORMAL,2026-09-20 12:59:53
5458,BHARTIARTL,1440.92,380,-3.29,NORMAL,2026-09-20 12:59:53
5459,BHARTIARTL,1443.79,401,-3.1,NORMAL,2026-09-20 12:59:53
5460,HDFCBANK,840.52,974,-49.06,TRIGGERED,2026-09-20 12:59:54
5461,INFY,1084.62,1332,-40.41,TRIGGERED,2026-09-20 12:59:54
5462,HDFCBANK,838.97,84,-49.15,TRIGGERED,2026-09-20 12:59:55
5463,RELIANCE,3010.64,1697,1.03,NORMAL,2026-09-20 12:59:55
5464,ITC,721.98,1281,47.34,TRIGGERED,2026-09-20 12:59:55
5465,RELIANCE,3011.83,1298,1.07,NORMAL,2026-09-20 12:59:56
5466,TATAMOTORS,689.64,737,-29.63,TRIGGERED,2026-09-20 12:59:56
5467,TATAMOTORS,687.78,741,-29.82,TRIGGERED,2026-09-20 12:59:57
5468,BHARTIARTL,1364.38,263,-8.43,TRIGGERED,2026-09-20 12:59:57
5469,TCS,4342.85,1578,5.41,TRIGGERED,2026-09-20 12:59:57
5470,HDFCBANK,842.22,678,-48.96,TRIGGERED,2026-09-20 12:59:58
5471,ICICIBANK,1774.27,1891,46.63,TRIGGERED,2026-09-20 12:59:58
5472,TATAMOTORS,689.38,360,-29.66,TRIGGERED,2026-09-20 12:59:59
5473,INFY,1087.9,1473,-40.23,TRIGGERED,2026-09-20 12:59:59
5474,ICICIBANK,1676.69,1341,38.57,TRIGGERED,2026-09-20 12:59:59
5475,TATAMOTORS,651.46,1934,-33.52,TRIGGERED,2026-09-20 13:00:00
5476,SBIN,703.1,995,-14.26,TRIGGERED,2026-09-20 13:00:00
5477,SBIN,702.65,1258,-14.31,TRIGGERED,2026-09-20 13:00:01
5478,ICICIBANK,1671.02,686,38.1,TRIGGERED,2026-09-20 13:00:01
5479,BHARTIARTL,1359.76,1018,-8.74,TRIGGERED,2026-09-20 13:00:01
5480,RELIANCE,3013.19,1352,1.11,NORMAL,2026-09-20 13:00:02
5481,ICICIBANK,1666.21,1825,37.7,TRIGGERED,2026-09-20 13:00:02
5482,INFY,1087.35,1204,-40.26,TRIGGERED,2026-09-20 13:00:03
5483,RELIANCE,3012.94,997,1.11,NORMAL,2026-09-20 13:00:03
5484,HDFCBANK,843.71,1201,-48.87,TRIGGERED,2026-09-20 13:00:03
5485,TATAMOTORS,650.12,1659,-33.66,TRIGGERED,2026-09-20 13:00:04
5486,LT,3646.99,1604,0.75,NORMAL,2026-09-20 13:00:04
5487,TCS,4345.63,357,5.48,TRIGGERED,2026-09-20 13:00:05
5488,TCS,4337.12,468,5.27,TRIGGERED,2026-09-20 13:00:05
5489,RELIANCE,3023.36,1768,1.46,NORMAL,2026-09-20 13:00:05
5490,SBIN,705.05,1261,-14.02,TRIGGERED,2026-09-20 13:00:06
5491,RELIANCE,3014.39,923,1.15,NORMAL,2026-09-20 13:00:06
5492,LT,3655.77,275,0.99,NORMAL,2026-09-20 13:00:07
5493,SBIN,707.68,1644,-13.7,TRIGGERED,2026-09-20 13:00:07
5494,INFY,1084.04,1531,-40.44,TRIGGERED,2026-09-20 13:00:08
5495,LT,3642.89,896,0.63,NORMAL,2026-09-20 13:00:08
5496,HDFCBANK,842.08,686,-48.96,TRIGGERED,2026-09-20 13:00:08
5497,TCS,4350.08,1939,5.58,TRIGGERED,2026-09-20 13:00:09
5498,INFY,1085.85,322,-40.34,TRIGGERED,2026-09-20 13:00:09
5499,SBIN,707.26,1064,-13.75,TRIGGERED,2026-09-20 13:00:10
5500,TATAMOTORS,647.6,1113,-33.92,TRIGGERED,2026-09-20 13:00:10
5501,LT,3638.37,690,0.51,NORMAL,2026-09-20 13:00:10
5502,SBIN,706.37,1194,-13.86,TRIGGERED,2026-09-20 13:00:11
5503,ICICIBANK,1668.54,369,37.9,TRIGGERED,2026-09-20 13:00:11
5504,BHARTIARTL,1284.97,1048,-13.76,TRIGGERED,2026-09-20 13:00:12
5505,HDFCBANK,888.39,256,-46.16,TRIGGERED,2026-09-20 13:00:12
5506,LT,3438.26,387,-5.02,TRIGGERED,2026-09-20 13:00:12
5507,TCS,4342.81,1533,5.41,TRIGGERED,2026-09-20 13:00:13
5508,ITC,722.18,590,47.38,TRIGGERED,2026-09-20 13:00:13
5509,ICICIBANK,1662.01,1634,37.36,TRIGGERED,2026-09-20 13:00:14
5510,TCS,4356.98,156,5.75,TRIGGERED,2026-09-20 13:00:14
5511,ITC,723.66,1225,47.69,TRIGGERED,2026-09-20 13:00:14
5512,ITC,720.99,1004,47.14,TRIGGERED,2026-09-20 13:00:15
5513,LT,3249.16,542,-10.24,TRIGGERED,2026-09-20 13:00:15
5514,LT,3242.59,1780,-10.43,TRIGGERED,2026-09-20 13:00:16
5515,ICICIBANK,1656.64,1069,36.91,TRIGGERED,2026-09-20 13:00:16
5516,INFY,1086.74,764,-40.29,TRIGGERED,2026-09-20 13:00:16
5517,LT,3236.11,725,-10.6,TRIGGERED,2026-09-20 13:00:17
5518,LT,3247.38,1817,-10.29,TRIGGERED,2026-09-20 13:00:17
5519,LT,3241.52,1175,-10.46,TRIGGERED,2026-09-20 13:00:18
